,x,y,type,region,cell,frame
0,1570.0,197.0,Nascent,Cytoplasm,2,0
1,892.0,748.0,Nascent,Cytoplasm,3,0
2,312.0,1301.0,Nascent,Nucleus,5,0
3,322.0,1353.0,Nascent,Nucleus,5,0
4,320.0,1394.0,Nascent,Nucleus,5,0
5,369.0,669.0,Nascent,Nucleus,4,0
6,350.0,1319.0,Nascent,Nucleus,5,0
7,1397.0,1558.0,Nascent,Cytoplasm,6,0
8,946.0,583.0,Nascent,Nucleus,3,0
9,348.0,651.0,Nascent,Nucleus,4,0
10,366.0,670.0,Nascent,Nucleus,4,0
11,352.0,688.0,Nascent,Nucleus,4,0
12,1419.0,1537.0,Nascent,Cytoplasm,6,0
13,1387.0,1640.0,Nascent,Nucleus,6,0
14,,,No Spots,NA,1,0
15,1234.0,706.0,Nascent,Cytoplasm,1,2
16,968.0,828.0,Nascent,Cytoplasm,2,2
17,965.0,865.0,Nascent,Cytoplasm,2,2
18,414.0,975.0,Nascent,Cytoplasm,4,2
19,1564.0,1006.0,Nascent,Cytoplasm,3,2
20,383.0,1022.0,Nascent,Cytoplasm,4,2
21,405.0,1032.0,Nascent,Cytoplasm,4,2
22,1557.0,1040.0,Nascent,Cytoplasm,3,2
23,1638.0,1053.0,Nascent,Cytoplasm,3,2
24,1653.0,1057.0,Nascent,Cytoplasm,3,2
25,1654.0,1067.0,Nascent,Cytoplasm,3,2
26,1120.0,1083.0,Nascent,Cytoplasm,5,2
27,1077.0,1087.0,Nascent,Cytoplasm,5,2
28,1220.0,1092.0,Nascent,Nucleus,5,2
29,1084.0,1096.0,Nascent,Cytoplasm,5,2
30,1338.0,1109.0,Nascent,Cytoplasm,5,2
31,1078.0,1132.0,Nascent,Cytoplasm,5,2
32,1065.0,1155.0,Nascent,Cytoplasm,5,2
33,1063.0,1174.0,Nascent,Cytoplasm,5,2
34,1080.0,1189.0,Nascent,Cytoplasm,5,2
35,1133.0,1217.0,Nascent,Cytoplasm,5,2
36,1288.0,781.0,Nascent,Cytoplasm,1,2
37,966.0,865.0,Nascent,Cytoplasm,2,2
38,1691.0,1070.0,Nascent,Cytoplasm,3,2
39,686.0,1073.0,Nascent,Cytoplasm,4,2
40,426.0,1089.0,Nascent,Nucleus,4,2
41,1066.0,1090.0,Nascent,Cytoplasm,5,2
42,1085.0,1096.0,Nascent,Cytoplasm,5,2
43,1268.0,1105.0,Nascent,Cytoplasm,5,2
44,1049.0,1168.0,Nascent,Cytoplasm,5,2
45,1127.0,1195.0,Nascent,Nucleus,5,2
46,872.0,751.0,Nascent,Nucleus,2,2
47,873.0,752.0,Nascent,Nucleus,2,2
48,801.0,774.0,Nascent,Nucleus,2,2
49,802.0,773.0,Nascent,Nucleus,2,2
50,923.0,835.0,Nascent,Nucleus,2,2
51,923.0,835.0,Nascent,Nucleus,2,2
52,380.0,946.0,Nascent,Cytoplasm,4,2
53,1600.0,1050.0,Nascent,Cytoplasm,3,2
54,1638.0,1054.0,Nascent,Cytoplasm,3,2
55,576.0,1071.0,Nascent,Nucleus,4,2
56,576.0,1071.0,Nascent,Nucleus,4,2
57,575.0,1070.0,Nascent,Nucleus,4,2
58,1146.0,1072.0,Nascent,Cytoplasm,5,2
59,1143.0,1073.0,Nascent,Cytoplasm,5,2
60,1141.0,1076.0,Nascent,Cytoplasm,5,2
61,1151.0,1082.0,Nascent,Nucleus,5,2
62,1114.0,1088.0,Nascent,Cytoplasm,5,2
63,1112.0,1085.0,Nascent,Cytoplasm,5,2
64,568.0,1087.0,Nascent,Nucleus,4,2
65,1078.0,1088.0,Nascent,Cytoplasm,5,2
66,1050.0,1146.0,Nascent,Cytoplasm,5,2
67,1064.0,1174.0,Nascent,Cytoplasm,5,2
68,1298.0,1181.0,Nascent,Cytoplasm,5,2
69,1087.0,1201.0,Nascent,Cytoplasm,5,2
70,1126.0,1220.0,Nascent,Cytoplasm,5,2
71,,,No Spots,NA,6,2
72,1526.0,1671.0,Nascent,Cytoplasm,1,4
73,1552.0,1493.0,Nascent,Nucleus,1,4
74,586.0,527.0,Nascent,Cytoplasm,2,5
75,702.0,590.0,Nascent,Nucleus,2,5
76,421.0,622.0,Nascent,Cytoplasm,2,5
77,548.0,633.0,Nascent,Nucleus,2,5
78,437.0,643.0,Nascent,Cytoplasm,2,5
79,532.0,707.0,Nascent,Cytoplasm,2,5
80,649.0,732.0,Nascent,Cytoplasm,2,5
81,683.0,751.0,Nascent,Cytoplasm,2,5
82,268.0,882.0,Nascent,Cytoplasm,3,5
83,285.0,1113.0,Nascent,Cytoplasm,3,5
84,310.0,1117.0,Nascent,Cytoplasm,3,5
85,534.0,729.0,Nascent,Cytoplasm,2,5
86,651.0,734.0,Nascent,Cytoplasm,2,5
87,255.0,1079.0,Nascent,Cytoplasm,3,5
88,438.0,558.0,Nascent,Cytoplasm,2,5
89,462.0,566.0,Nascent,Cytoplasm,2,5
90,462.0,627.0,Nascent,Cytoplasm,2,5
91,461.0,624.0,Nascent,Cytoplasm,2,5
92,446.0,626.0,Nascent,Cytoplasm,2,5
93,570.0,650.0,Nascent,Nucleus,2,5
